match_event_id,location_x,location_y,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home/away,shot_id_number,lat/lng,type_of_shot,type_of_combined_shot,match_id,team_id,remaining_min.1,power_of_shot.1,knockout_match.1,remaining_sec.1,distance_of_shot.1
58.0,-2.0,31.0,4.0,,0.0,2010-11,55.0,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU vs. CHA,17650.0,"42.982923, -71.446094",,shot - 3,21000924,1610612747,4.0,1.0,0.0,55.0,23.0
70.0,34.0,30.0,3.0,,0.0,2010-11,16.0,24.0,0.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2011-03-04,MANU vs. CHA,17651.0,"42.982923, -71.446094",,shot - 3,21000924,1610612747,86.64,50.36,65.8,16.0,
95.0,-122.0,26.0,0.0,1.0,0.0,2010-11,44.0,32.0,1.0,Left Side(L),Mid Range,8-16 ft.,Manchester United,,MANU vs. CHA,17653.0,"42.982923, -71.446094",,shot - 3,21000924,1610612747,63.2,1.0,0.0,44.0,60.728
101.0,-43.0,48.0,0.0,1.0,0.0,,21.0,26.0,1.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2011-03-04,MANU vs. CHA,17654.0,"42.982923, -71.446094",,shot - 3,21000924,1610612747,0.0,107.36,0.0,21.0,26.0
200.0,72.0,198.0,3.0,2.0,0.0,2010-11,50.0,41.0,0.0,Right Side Center(RC),Mid Range,,Manchester United,2011-03-04,MANU vs. CHA,17655.0,"42.982923, -71.446094",shot - 3,,21000924,1610612747,3.0,2.0,0.0,50.0,41.0
202.0,-32.0,41.0,3.0,2.0,0.0,2010-11,36.0,25.0,0.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2011-03-04,MANU vs. CHA,17656.0,"42.982923, -71.446094",,shot - 3,21000924,1610612747,3.0,2.0,0.0,36.0,25.0
234.0,23.0,1.0,1.0,2.0,0.0,2010-11,49.0,22.0,1.0,Center(C),Goal Area,Less Than 8 ft.,,2011-03-04,MANU vs. CHA,17658.0,"42.982923, -71.446094",,shot - 4,21000924,1610612747,1.0,2.0,0.0,105.7856,
243.0,39.0,37.0,1.0,2.0,0.0,2010-11,11.0,25.0,0.0,,Goal Line,Less Than 8 ft.,Manchester United,2011-03-04,MANU vs. CHA,17659.0,"42.982923, -71.446094",shot - 18,,21000924,1610612747,,89.36,0.0,53.2,25.0
266.0,78.0,149.0,11.0,3.0,0.0,2010-11,23.0,36.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-04,MANU vs. CHA,17660.0,"42.982923, -71.446094",shot - 36,,21000924,1610612747,11.0,3.0,0.0,,36.0
363.0,-117.0,225.0,3.0,3.0,0.0,2010-11,24.0,45.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,,MANU vs. CHA,17663.0,"42.982923, -71.446094",,shot - 3,21000924,1610612747,3.0,106.36,0.0,24.0,45.0
370.0,-48.0,33.0,2.0,3.0,0.0,2010-11,,25.0,1.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,,MANU vs. CHA,17664.0,"42.982923, -71.446094",shot - 16,,21000924,1610612747,2.0,3.0,0.0,42.0,25.0
372.0,-239.0,0.0,2.0,,0.0,2010-11,3.0,43.0,1.0,Left Side(L),Left Corner,24+ ft.,,2011-03-04,MANU vs. CHA,17665.0,"42.982923, -71.446094",shot - 52,,21000924,1610612747,2.0,3.0,0.0,3.0,43.0
391.0,72.0,11.0,0.0,3.0,0.0,2010-11,31.0,27.0,1.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,,MANU vs. CHA,17667.0,"42.982923, -71.446094",shot - 16,,21000924,1610612747,0.0,3.0,0.0,31.0,
28.0,-149.0,137.0,8.0,1.0,0.0,2010-11,20.0,40.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2011-03-06,MANU @ SAS,17668.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,8.0,1.0,0.0,20.0,9.4
36.0,83.0,47.0,7.0,1.0,0.0,2010-11,51.0,29.0,0.0,Right Side(R),Mid Range,8-16 ft.,,2011-03-06,MANU @ SAS,17670.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,78.64,110.36,0.0,51.0,29.0
51.0,143.0,61.0,6.0,1.0,0.0,2010-11,17.0,,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2011-03-06,MANU @ SAS,17671.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,6.0,1.0,95.60799999999999,93.2,35.0
54.0,-98.0,19.0,5.0,1.0,0.0,,48.0,29.0,1.0,Left Side(L),,8-16 ft.,Manchester United,2011-03-06,MANU @ SAS,17672.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,34.64,1.0,0.0,48.0,74.4
70.0,40.0,203.0,3.0,1.0,0.0,,38.0,40.0,0.0,Center(C),Mid Range,16-24 ft.,Manchester United,2011-03-06,MANU @ SAS,17673.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,3.0,101.36,0.0,60.2,40.0
73.0,-32.0,3.0,3.0,1.0,0.0,,32.0,23.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2011-03-06,MANU @ SAS,17674.0,"29.444994, -98.524120",,shot - 4,21000932,1610612747,3.0,1.0,93.60799999999999,32.0,23.0
77.0,124.0,-2.0,2.0,1.0,0.0,2010-11,52.0,32.0,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2011-03-06,MANU @ SAS,17675.0,"29.444994, -98.524120",shot - 15,,21000932,1610612747,25.64,100.36,0.0,52.0,32.0
98.0,-194.0,149.0,0.0,1.0,0.0,2010-11,40.0,44.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2011-03-06,MANU @ SAS,17676.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,0.0,79.36,0.0,40.0,44.0
,160.0,11.0,5.0,2.0,0.0,2010-11,22.0,36.0,1.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2011-03-06,MANU @ SAS,17677.0,"29.444994, -98.524120",shot - 38,,21000932,1610612747,65.64,2.0,,22.0,
176.0,,20.0,4.0,2.0,0.0,2010-11,23.0,28.0,1.0,,Goal Line,8-16 ft.,,2011-03-06,MANU @ SAS,17679.0,,shot - 16,,21000932,1610612747,4.0,2.0,116.60799999999999,103.7856,28.0
203.0,26.0,146.0,2.0,2.0,0.0,2010-11,45.0,34.0,1.0,Center(C),Mid Range,8-16 ft.,Manchester United,2011-03-06,MANU @ SAS,17681.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,40.64,2.0,0.0,45.0,34.0
250.0,127.0,-3.0,10.0,3.0,0.0,2010-11,46.0,32.0,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2011-03-06,MANU @ SAS,17685.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,10.0,3.0,58.8,46.0,32.0
256.0,173.0,143.0,9.0,3.0,0.0,2010-11,36.0,42.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-06,MANU @ SAS,17686.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,78.64,71.36,0.0,36.0,42.0
,,47.0,2.0,3.0,0.0,2010-11,40.0,36.0,1.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2011-03-06,,17689.0,"29.444994, -98.524120",shot - 15,,21000932,1610612747,58.64,3.0,0.0,109.2,36.0
,130.0,157.0,2.0,3.0,0.0,2010-11,6.0,40.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,,MANU @ SAS,17690.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,2.0,3.0,102.928,6.0,40.0
426.0,-147.0,108.0,4.0,4.0,0.0,2010-11,5.0,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2011-03-06,MANU @ SAS,17691.0,"29.444994, -98.524120",,shot - 3,21000932,1610612747,4.0,4.0,75.8,43.2,38.0
434.0,-146.0,143.0,3.0,4.0,0.0,,,40.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2011-03-06,MANU @ SAS,17692.0,"29.444994, -98.524120",shot - 12,,21000932,1610612747,28.64,,0.0,75.7856,40.0
58.0,108.0,69.0,3.0,1.0,0.0,2010-11,45.0,32.0,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2011-03-08,MANU @ ATL,17694.0,"33.768092, -84.393817",,shot - 3,21000947,1610612747,3.0,1.0,48.8,45.0,32.0
,-19.0,15.0,5.0,2.0,0.0,2010-11,33.0,22.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2011-03-08,MANU @ ATL,17695.0,"33.768092, -84.393817",,shot - 4,21000947,1610612747,88.64,2.0,0.0,57.7856,22.0
186.0,32.0,178.0,3.0,2.0,0.0,2010-11,11.0,38.0,1.0,,Mid Range,16-24 ft.,Manchester United,2011-03-08,MANU @ ATL,17698.0,"33.768092, -84.393817",,shot - 3,21000947,1610612747,3.0,2.0,40.608000000000004,11.0,38.0
192.0,111.0,197.0,2.0,2.0,0.0,2010-11,36.0,42.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-08,MANU @ ATL,17699.0,"33.768092, -84.393817",shot - 45,,21000947,1610612747,2.0,2.0,0.0,36.0,43.4
211.0,100.0,178.0,1.0,2.0,0.0,2010-11,29.0,40.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-08,MANU @ ATL,17700.0,"33.768092, -84.393817",shot - 5,,21000947,1610612747,1.0,2.0,113.60799999999999,29.0,40.0
217.0,20.0,20.0,1.0,2.0,,2010-11,11.0,22.0,1.0,Center(C),Goal Area,,Manchester United,2011-03-08,MANU @ ATL,17701.0,"33.768092, -84.393817",shot - 4,,21000947,1610612747,56.64,2.0,0.0,11.0,82.4
225.0,181.0,15.0,0.0,2.0,0.0,2010-11,34.0,38.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2011-03-08,MANU @ ATL,17702.0,"33.768092, -84.393817",shot - 38,,21000947,1610612747,0.0,2.0,63.608000000000004,34.0,38.0
266.0,-67.0,148.0,7.0,3.0,,2010-11,57.0,36.0,0.0,Left Side Center(LC),Mid Range,,Manchester United,2011-03-08,MANU @ ATL,17704.0,"33.768092, -84.393817",shot - 15,,21000947,1610612747,41.2,3.0,121.60799999999999,107.2,27.4
302.0,,9.0,4.0,3.0,0.0,,15.0,42.0,0.0,Left Side(L),Left Corner,24+ ft.,,2011-03-08,MANU @ ATL,17706.0,"33.768092, -84.393817",,shot - 3,21000947,1610612747,4.0,3.0,0.0,15.0,42.0
325.0,154.0,195.0,2.0,3.0,,2010-11,54.0,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2011-03-08,MANU @ ATL,17707.0,"33.768092, -84.393817",shot - 36,,21000947,1610612747,2.0,,0.0,54.0,44.0
421.0,151.0,151.0,5.0,4.0,0.0,2010-11,46.0,41.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-08,MANU @ ATL,17708.0,"33.768092, -84.393817",,shot - 3,21000947,1610612747,102.64,23.36,0.0,118.2,41.0
426.0,12.0,66.0,,4.0,0.0,,13.0,26.0,0.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2011-03-08,MANU @ ATL,17709.0,"33.768092, -84.393817",shot - 38,,21000947,1610612747,5.0,4.0,0.0,13.0,26.0
450.0,241.0,60.0,3.0,4.0,0.0,,20.0,44.0,1.0,Right Side(R),Right Corner,24+ ft.,Manchester United,2011-03-08,MANU @ ATL,17710.0,"33.768092, -84.393817",shot - 50,,21000947,1610612747,3.0,,84.928,,44.0
12.0,-117.0,151.0,10.0,1.0,0.0,2010-11,1.0,39.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2011-03-10,MANU @ MIA,17712.0,"25.790710, -80.207819",,shot - 3,21000964,1610612747,109.64,1.0,83.35231999999999,1.0,39.0
25.0,113.0,235.0,9.0,1.0,0.0,2010-11,3.0,46.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,,2011-03-10,MANU @ MIA,17713.0,"25.790710, -80.207819",,shot - 3,21000964,1610612747,95.64,1.0,0.0,76.7856,46.0
31.0,17.0,22.0,8.0,1.0,0.0,2010-11,26.0,22.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2011-03-10,MANU @ MIA,17714.0,"25.790710, -80.207819",,shot - 1,21000964,1610612747,94.64,1.0,37.928000000000004,26.0,22.0
159.0,20.0,254.0,8.0,2.0,0.0,,29.0,45.0,1.0,Center(C),Penalty Spot,24+ ft.,Manchester United,2011-03-10,MANU @ MIA,17716.0,"25.790710, -80.207819",shot - 17,,21000964,1610612747,8.0,2.0,0.0,29.0,90.4
206.0,24.0,3.0,4.0,2.0,0.0,2010-11,53.0,22.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2011-03-10,MANU @ MIA,17718.0,"25.790710, -80.207819",,shot - 4,21000964,1610612747,4.0,44.36,0.0,45.7856,57.4
248.0,-82.0,11.0,0.0,2.0,0.0,2010-11,39.0,28.0,0.0,Left Side(L),Mid Range,8-16 ft.,Manchester United,2011-03-10,MANU @ MIA,17720.0,"25.790710, -80.207819",,shot - 3,21000964,1610612747,0.0,117.36,100.8,92.7856,28.0
272.0,-109.0,,9.0,3.0,0.0,2010-11,27.0,,0.0,Left Side(L),Mid Range,8-16 ft.,Manchester United,2011-03-10,MANU @ MIA,17722.0,"25.790710, -80.207819",shot - 15,,21000964,1610612747,25.64,30.36,129.608,25.2,32.0
279.0,155.0,206.0,8.0,3.0,0.0,2010-11,32.0,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2011-03-10,MANU @ MIA,17723.0,"25.790710, -80.207819",,shot - 3,21000964,1610612747,8.0,71.36,0.0,32.0,
353.0,-51.0,3.0,1.0,3.0,0.0,2010-11,30.0,,0.0,Center(C),Goal Line,Less Than 8 ft.,,2011-03-10,MANU @ MIA,17725.0,"25.790710, -80.207819",shot - 1,,21000964,1610612747,76.64,3.0,114.928,30.0,25.0
467.0,-229.0,30.0,4.0,4.0,0.0,2010-11,8.0,43.0,1.0,Left Side(L),Left Corner,24+ ft.,Manchester United,2011-03-10,,17726.0,"25.790710, -80.207819",shot - 54,,21000964,1610612747,4.0,4.0,84.60799999999999,8.0,43.0
494.0,-228.0,77.0,1.0,4.0,0.0,2010-11,6.0,44.0,0.0,Left Side(L),,24+ ft.,Manchester United,2011-03-10,MANU @ MIA,17729.0,,,shot - 3,21000964,1610612747,1.0,4.0,0.0,6.0,44.0
518.0,-138.0,138.0,0.0,4.0,0.0,2010-11,10.0,39.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2011-03-10,MANU @ MIA,17731.0,"25.790710, -80.207819",shot - 38,,21000964,1610612747,45.64,4.0,0.0,10.0,39.0
42.0,,231.0,6.0,1.0,0.0,,16.0,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2011-03-12,MANU @ DAL,17732.0,"32.757824, -96.786653",,shot - 3,21000982,1610612747,6.0,1.0,83.928,16.0,44.0
46.0,47.0,,5.0,1.0,0.0,2010-11,48.0,28.0,1.0,Right Side(R),Goal Line,8-16 ft.,Manchester United,2011-03-12,,17733.0,"32.757824, -96.786653",shot - 27,,21000982,1610612747,,1.0,0.0,,28.0
51.0,-23.0,30.0,4.0,,0.0,2010-11,52.0,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2011-03-12,MANU @ DAL,17734.0,"32.757824, -96.786653",,shot - 0,21000982,1610612747,51.64,1.0,0.0,52.0,23.0
73.0,166.0,123.0,3.0,1.0,0.0,2010-11,13.0,,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-12,MANU @ DAL,17735.0,"32.757824, -96.786653",,shot - 3,21000982,1610612747,3.0,1.0,0.0,13.0,9.4
82.0,-52.0,108.0,2.0,1.0,0.0,2010-11,35.0,31.0,0.0,Center(C),Goal Line,8-16 ft.,Manchester United,2011-03-12,,17736.0,"32.757824, -96.786653",shot - 15,,21000982,1610612747,70.64,105.36,25.8,35.0,31.0
198.0,113.0,45.0,4.0,2.0,0.0,2010-11,34.0,32.0,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2011-03-12,MANU @ DAL,17738.0,"32.757824, -96.786653",,shot - 3,21000982,1610612747,4.0,2.0,0.0,34.0,32.0
210.0,13.0,132.0,3.0,2.0,,,23.0,33.0,1.0,Center(C),Goal Line,8-16 ft.,Manchester United,2011-03-12,MANU @ DAL,17739.0,"32.757824, -96.786653",,shot - 3,21000982,1610612747,69.64,2.0,0.0,23.0,33.0
219.0,190.0,156.0,2.0,2.0,0.0,2010-11,19.0,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2011-03-12,MANU @ DAL,17740.0,"32.757824, -96.786653",shot - 52,,21000982,1610612747,2.0,2.0,0.0,19.0,42.4
245.0,-4.0,6.0,0.0,2.0,0.0,2010-11,53.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2011-03-12,,17742.0,"32.757824, -96.786653",,shot - 1,21000982,1610612747,0.0,2.0,0.0,53.7856,20.0
260.0,42.0,149.0,11.0,3.0,0.0,2010-11,46.0,35.0,0.0,Center(C),Mid Range,8-16 ft.,Manchester United,2011-03-12,MANU @ DAL,17743.0,"32.757824, -96.786653",shot - 27,,21000982,1610612747,11.0,3.0,0.0,46.0,35.0
,24.0,7.0,7.0,3.0,0.0,,7.0,,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2011-03-12,MANU @ DAL,17744.0,"32.757824, -96.786653",shot - 39,,21000982,1610612747,7.0,3.0,89.60799999999999,7.0,105.4
,-23.0,,5.0,3.0,0.0,2010-11,33.0,25.0,1.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2011-03-12,MANU @ DAL,17746.0,"32.757824, -96.786653",shot - 27,,21000982,1610612747,5.0,3.0,0.0,33.0,25.0
345.0,,116.0,2.0,3.0,0.0,,2.0,36.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2011-03-12,MANU @ DAL,17747.0,"32.757824, -96.786653",shot - 0,,21000982,1610612747,2.0,3.0,0.0,,69.4
,92.0,203.0,5.0,4.0,0.0,2010-11,38.0,42.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-12,MANU @ DAL,17748.0,"32.757824, -96.786653",shot - 36,,21000982,1610612747,5.0,4.0,47.8,38.0,
462.0,179.0,23.0,2.0,4.0,0.0,2010-11,44.0,38.0,1.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2011-03-12,MANU @ DAL,17749.0,"32.757824, -96.786653",shot - 38,,21000982,1610612747,2.0,4.0,0.0,44.0,38.0
466.0,28.0,219.0,2.0,4.0,0.0,2010-11,0.0,42.0,0.0,Center(C),,16-24 ft.,Manchester United,2011-03-12,MANU @ DAL,17750.0,"32.757824, -96.786653",shot - 3,,21000982,1610612747,2.0,4.0,0.0,0.0,98.728
480.0,83.0,149.0,0.0,4.0,0.0,2010-11,55.0,37.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-12,,17751.0,,shot - 22,,21000982,1610612747,0.0,50.36,65.928,55.0,37.0
7.0,-163.0,197.0,11.0,1.0,0.0,2010-11,10.0,45.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2011-03-14,MANU vs. ORL,17752.0,"42.982923, -71.446094",,shot - 3,21000999,1610612747,11.0,1.0,0.0,10.0,45.0
34.0,-73.0,31.0,,1.0,0.0,2010-11,26.0,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2011-03-14,MANU vs. ORL,17754.0,"42.982923, -71.446094",shot - 8,,21000999,1610612747,99.2,1.0,0.0,26.0,27.0
65.0,113.0,146.0,4.0,1.0,0.0,2010-11,28.0,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,,2011-03-14,MANU vs. ORL,17756.0,"42.982923, -71.446094",shot - 19,,21000999,1610612747,4.0,1.0,0.0,84.2,38.0
81.0,31.0,63.0,2.0,1.0,0.0,2010-11,53.0,27.0,1.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2011-03-14,MANU vs. ORL,17757.0,"42.982923, -71.446094",shot - 52,,21000999,1610612747,89.64,1.0,0.0,88.7856,108.4
194.0,-138.0,101.0,5.0,2.0,0.0,2010-11,27.0,37.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2011-03-14,MANU vs. ORL,17758.0,"42.982923, -71.446094",shot - 36,,21000999,1610612747,98.64,2.0,,27.0,37.0
225.0,24.0,116.0,2.0,2.0,0.0,2010-11,34.0,,0.0,Center(C),Goal Line,8-16 ft.,Manchester United,2011-03-14,MANU vs. ORL,17760.0,"42.982923, -71.446094",,shot - 3,21000999,1610612747,64.2,2.0,,34.0,31.0
240.0,-106.0,71.0,1.0,2.0,0.0,,8.0,32.0,0.0,Left Side(L),Mid Range,8-16 ft.,Manchester United,2011-03-14,MANU vs. ORL,17761.0,"42.982923, -71.446094",,shot - 3,21000999,1610612747,1.0,2.0,0.0,8.0,32.0
280.0,-5.0,63.0,9.0,3.0,0.0,2010-11,8.0,26.0,0.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2011-03-14,MANU vs. ORL,17762.0,"42.982923, -71.446094",shot - 27,,21000999,1610612747,9.0,3.0,0.0,8.0,26.0
284.0,12.0,,8.0,3.0,0.0,2010-11,41.0,40.0,1.0,Center(C),Mid Range,16-24 ft.,Manchester United,2011-03-14,MANU vs. ORL,17763.0,"42.982923, -71.446094",,shot - 3,21000999,1610612747,8.0,70.36,0.0,41.0,40.0
293.0,129.0,86.0,7.0,3.0,0.0,2010-11,24.0,35.0,0.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2011-03-14,,17765.0,"42.982923, -71.446094",shot - 19,,21000999,1610612747,7.0,3.0,0.0,24.0,
318.0,-100.0,-3.0,4.0,3.0,0.0,,3.0,30.0,1.0,Left Side(L),Mid Range,8-16 ft.,Manchester United,2011-03-14,MANU vs. ORL,17766.0,"42.982923, -71.446094",,shot - 3,21000999,1610612747,4.0,3.0,0.0,3.0,30.0
321.0,97.0,123.0,3.0,3.0,0.0,2010-11,16.0,35.0,1.0,Right Side(R),Mid Range,8-16 ft.,,2011-03-14,MANU vs. ORL,17767.0,"42.982923, -71.446094",shot - 56,,21000999,1610612747,3.0,3.0,0.0,16.0,84.4
334.0,48.0,181.0,1.0,3.0,0.0,2010-11,32.0,38.0,0.0,Center(C),Mid Range,16-24 ft.,Manchester United,,MANU vs. ORL,17769.0,"42.982923, -71.446094",,shot - 3,21000999,1610612747,1.0,,38.928000000000004,32.0,38.0
426.0,,37.0,5.0,4.0,0.0,2010-11,13.0,35.0,0.0,Left Side(L),Mid Range,8-16 ft.,Manchester United,2011-03-14,MANU vs. ORL,17770.0,"42.982923, -71.446094",,shot - 3,21000999,1610612747,5.0,4.0,0.0,13.0,35.0
4.0,-84.0,,11.0,1.0,0.0,,36.0,41.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2011-03-18,MANU vs. MIN,17771.0,"42.982923, -71.446094",,shot - 3,21001028,1610612747,11.0,20.36,0.0,36.0,41.0
49.0,100.0,154.0,7.0,1.0,0.0,2010-11,17.0,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-18,MANU vs. MIN,17772.0,"42.982923, -71.446094",shot - 38,,21001028,1610612747,7.0,68.36,0.0,122.7216,38.0
65.0,91.0,135.0,5.0,1.0,0.0,2010-11,41.0,36.0,0.0,Right Side Center(RC),Mid Range,,Manchester United,2011-03-18,MANU vs. MIN,17773.0,"42.982923, -71.446094",shot - 50,,21001028,1610612747,5.0,1.0,0.0,,36.0
101.0,-26.0,11.0,2.0,1.0,0.0,,34.0,22.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2011-03-18,MANU vs. MIN,17775.0,"42.982923, -71.446094",,shot - 4,21001028,1610612747,2.0,1.0,0.0,34.0,32.4
229.0,144.0,127.0,2.0,2.0,0.0,2010-11,24.0,,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-18,MANU vs. MIN,17776.0,"42.982923, -71.446094",shot - 47,,21001028,1610612747,2.0,2.0,0.0,24.0,78.4
258.0,1.0,272.0,0.0,2.0,0.0,,32.0,,1.0,Center(C),Penalty Spot,24+ ft.,Manchester United,2011-03-18,MANU vs. MIN,17778.0,"42.982923, -71.446094",,shot - 3,21001028,1610612747,71.2,2.0,130.608,32.0,47.0
,-79.0,250.0,,3.0,0.0,2010-11,30.0,46.0,0.0,Center(C),Penalty Spot,24+ ft.,Manchester United,2011-03-18,,17779.0,"42.982923, -71.446094",shot - 42,,21001028,1610612747,4.0,56.36,88.60799999999999,21.2,46.0
326.0,111.0,156.0,4.0,3.0,0.0,2010-11,5.0,39.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-18,MANU vs. MIN,17780.0,"42.982923, -71.446094",shot - 51,,21001028,1610612747,4.0,3.0,0.0,105.7856,39.0
343.0,-2.0,116.0,3.0,3.0,0.0,2010-11,9.0,31.0,1.0,Center(C),Goal Line,8-16 ft.,Manchester United,2011-03-18,MANU vs. MIN,17781.0,"42.982923, -71.446094",,shot - 3,21001028,1610612747,3.0,3.0,0.0,9.0,39.728
370.0,-23.0,0.0,0.0,3.0,0.0,2010-11,46.0,22.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2011-03-18,MANU vs. MIN,17782.0,"42.982923, -71.446094",,shot - 4,21001028,1610612747,0.0,3.0,0.0,,22.0
380.0,144.0,225.0,0.0,3.0,0.0,2010-11,17.0,46.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2011-03-18,MANU vs. MIN,17783.0,"42.982923, -71.446094",,shot - 3,21001028,1610612747,0.0,3.0,0.0,17.0,46.0
477.0,103.0,143.0,5.0,4.0,0.0,,,37.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-18,MANU vs. MIN,17784.0,"42.982923, -71.446094",shot - 18,,21001028,1610612747,5.0,4.0,0.0,42.0,37.0
528.0,-127.0,160.0,1.0,4.0,0.0,,26.0,40.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2011-03-18,MANU vs. MIN,17787.0,"42.982923, -71.446094",shot - 55,,21001028,1610612747,1.0,4.0,0.0,106.2,40.0
36.0,91.0,145.0,9.0,1.0,0.0,2010-11,0.0,37.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2011-03-20,MANU vs. POR,17788.0,"42.982923, -71.446094",,shot - 3,21001043,1610612747,9.0,1.0,0.0,0.0,37.0
68.0,111.0,107.0,5.0,1.0,0.0,2010-11,,35.0,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2011-03-20,MANU vs. POR,17790.0,"42.982923, -71.446094",shot - 48,,21001043,1610612747,5.0,1.0,70.608,52.7856,35.0
92.0,-220.0,124.0,3.0,1.0,0.0,2010-11,45.0,,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,,MANU vs. POR,17791.0,"42.982923, -71.446094",shot - 29,,21001043,1610612747,3.0,1.0,0.0,30.2,45.0
